268,1142016-13652,1,41116,6364600,39.17,-86.53,8,96,233.80,0.07,77,20.95,325.58,NW
269,1142016-13718,1,41116,6371300,39.17,-86.53,8,96,233.90,0.02,194,21.33,324.12,NW
270,1142016-13744,1,41116,6373900,39.17,-86.53,8,96,234.00,0.05,48,20.95,325.58,NW
271,1142016-13810,1,41116,6380500,39.17,-86.53,8,96,234.00,0.04,247,21.74,326.99,NNW
272,1142016-13836,1,41116,6383100,39.17,-86.53,8,96,233.60,0.07,243,21.23,328.20,NNW
273,1142016-1392,1,41116,6385700,39.17,-86.53,7,105,233.50,0.08,122,21.88,331.24,NNW
274,1142016-13928,1,41116,6392300,39.17,-86.53,7,105,231.50,0.12,65,20.59,327.09,NNW
275,1142016-13955,1,41116,6394900,39.17,-86.53,8,96,231.50,0.29,57,21.21,306.23,NW
276,1142016-14021,1,41116,6401500,39.17,-86.53,8,97,231.80,0.12,13,22.79,300.00,WNW
277,1142016-14047,1,41116,6404100,39.17,-86.53,7,104,232.00,0.08,61,21.82,295.24,WNW
278,1142016-14113,1,41116,6410700,39.17,-86.53,7,104,231.90,0.11,87,23.55,292.78,WNW
279,1142016-14139,1,41116,6413300,39.17,-86.53,7,104,231.90,0.06,172,24.01,295.28,WNW
280,1142016-1425,1,41116,6415900,39.17,-86.53,7,104,231.90,0.10,236,23.18,301.63,WNW
281,1142016-14231,1,41116,6422500,39.17,-86.53,7,104,231.90,0.04,280,23.47,305.63,NW
282,1142016-14257,1,41116,6425100,39.17,-86.53,8,96,231.80,0.22,139,26.08,306.16,NW
283,1142016-14323,1,41116,6431800,39.17,-86.53,8,96,231.90,0.05,212,26.24,311.21,NW
284,1142016-14349,1,41116,6434400,39.17,-86.53,8,96,231.90,0.06,342,23.50,310.89,NW
285,1142016-14415,1,41116,6441000,39.17,-86.53,7,104,231.80,0.21,139,25.74,312.17,NW
286,1142016-14441,1,41116,6443600,39.16,-86.53,8,96,228.90,0.09,286,38.77,318.55,NW
287,1142016-1458,1,41116,6450200,39.16,-86.53,8,96,228.90,0.12,323,36.93,321.42,NW
288,1142016-14534,1,41116,6452800,39.16,-86.53,8,96,228.80,0.16,312,33.11,323.41,NW
289,1142016-1460,1,41116,6455400,39.16,-86.53,8,96,228.80,0.08,4,32.21,322.20,NW
290,1142016-14626,1,41116,6462000,39.16,-86.53,8,96,228.80,0.11,313,31.61,321.36,NW
291,1142016-14652,1,41116,6464600,39.16,-86.53,8,97,228.80,0.05,204,28.86,320.34,NW
292,1142016-14718,1,41116,6471200,39.17,-86.53,8,97,227.30,0.04,204,25.56,317.99,NW
293,1142016-14744,1,41116,6473800,39.17,-86.53,8,97,226.00,0.09,77,23.55,320.01,NW
294,1142016-14810,1,41116,6480400,39.17,-86.53,8,97,225.80,0.08,192,23.73,326.33,NNW
295,1142016-14836,1,41116,6483000,39.17,-86.53,8,97,225.90,0.10,320,23.38,327.67,NNW
296,1142016-1492,1,41116,6485600,39.17,-86.53,8,97,226.10,0.18,102,24.42,325.54,NW
297,1142016-14928,1,41116,6492300,39.17,-86.53,8,97,226.10,0.19,64,24.70,320.26,NW
298,1142016-14954,1,41116,6494900,39.17,-86.53,8,97,226.10,0.03,77,22.45,315.29,NW
299,1142016-15021,1,41116,6501500,39.17,-86.53,8,97,225.70,0.11,116,21.90,308.64,NW
300,1142016-15047,1,41116,6504100,39.17,-86.53,8,97,225.00,0.03,157,20.99,305.40,NW
301,1142016-15113,1,41116,6510700,39.17,-86.53,8,99,224.70,0.08,94,21.11,302.68,WNW
302,1142016-15139,1,41116,6513300,39.17,-86.53,8,97,224.50,0.02,3,19.38,301.94,WNW
303,1142016-1525,1,41116,6515900,39.17,-86.53,8,99,224.60,0.12,20,21.18,299.55,WNW
304,1142016-15231,1,41116,6522500,39.17,-86.53,8,97,224.80,0.09,271,21.37,300.44,WNW
305,1142016-15257,1,41116,6525100,39.17,-86.53,8,97,224.80,0.10,140,20.01,304.71,NW
306,1142016-15323,1,41116,6531700,39.17,-86.53,7,103,224.90,0.15,186,20.27,311.70,NW
307,1142016-15349,1,41116,6534300,39.17,-86.53,8,97,224.90,0.16,283,21.58,315.47,NW
308,1142016-15415,1,41116,6540900,39.17,-86.53,7,103,224.90,0.08,288,20.27,311.70,NW
309,1142016-15441,1,41116,6543500,39.17,-86.53,6,114,224.90,0.09,61,20.78,313.27,NW
310,1142016-1558,1,41116,6550100,39.17,-86.53,7,103,224.90,0.15,210,21.18,314.39,NW
311,1142016-15534,1,41116,6552700,39.17,-86.53,7,103,224.80,0.03,2,21.98,321.05,NW
312,1142016-1560,1,41116,6555300,39.17,-86.53,7,103,224.80,0.05,108,22.11,325.56,NW
313,1142016-15626,1,41116,6562000,39.17,-86.53,8,97,224.80,0.04,80,23.52,329.77,NNW
314,1142016-15652,1,41116,6564600,39.17,-86.53,8,97,224.80,0.04,157,22.54,328.31,NNW
315,1142016-15718,1,41116,6571200,39.17,-86.53,8,97,224.50,0.17,141,23.28,321.55,NW
316,1142016-15744,1,41116,6573800,39.17,-86.53,8,97,225.00,0.26,181,25.10,324.79,NW
317,1142016-15810,1,41116,6580400,39.17,-86.53,8,98,225.00,0.07,101,26.04,322.67,NW
318,1142016-15836,1,41116,6583000,39.17,-86.53,8,98,225.10,0.04,271,25.74,322.15,NW
319,1142016-1592,1,41116,6585600,39.17,-86.53,8,98,225.20,0.07,287,24.88,322.54,NW
320,1142016-15928,1,41116,6592200,39.17,-86.53,8,98,225.10,0.08,92,25.70,320.21,NW
321,1142016-15955,1,41116,6594800,39.17,-86.53,8,98,225.00,0.06,4,24.41,317.65,NW
322,1142016-2021,1,41116,7001400,39.17,-86.53,8,98,224.90,0.06,171,24.41,317.65,NW
323,1142016-2047,1,41116,7004000,39.17,-86.53,8,98,224.80,0.11,161,25.59,321.89,NW
324,1142016-2113,1,41116,7010600,39.17,-86.53,8,102,223.80,0.10,343,21.98,321.05,NW
325,1142016-2139,1,41116,7013200,39.17,-86.53,8,98,223.70,0.03,49,20.68,320.48,NW
326,1142016-225,1,41116,7015900,39.17,-86.53,8,98,223.60,0.11,250,20.68,320.48,NW
327,1142016-2231,1,41116,7022500,39.17,-86.53,8,98,223.50,0.03,263,21.79,325.00,NW
328,1142016-2257,1,41116,7025100,39.17,-86.53,8,98,223.50,0.01,48,20.43,326.80,NNW
329,1142016-2323,1,41116,7031700,39.17,-86.53,8,98,222.50,0.08,133,19.31,314.30,NW
330,1142016-2349,1,41116,7034300,39.17,-86.53,9,94,222.40,0.14,129,22.05,314.25,NW
331,1142016-2415,1,41116,7040900,39.17,-86.53,9,94,221.60,0.20,320,21.27,309.35,NW
332,1142016-2442,1,41116,7043500,39.17,-86.53,9,94,221.20,0.15,315,20.27,311.70,NW
333,1142016-258,1,41116,7050100,39.17,-86.53,9,94,221.10,0.14,254,19.81,318.39,NW
334,1142016-2534,1,41116,7052700,39.17,-86.53,8,127,221.20,0.03,141,23.72,316.10,NW
335,1142016-260,1,41116,7055300,39.17,-86.53,7,103,220.50,0.08,271,20.26,317.00,NW
336,1142016-2626,1,41116,7061900,39.17,-86.53,9,95,220.40,0.06,99,25.13,312.86,NW
337,1142016-2652,1,41116,7064500,39.17,-86.53,9,95,220.30,0.12,346,22.30,307.20,NW
338,1142016-2718,1,41116,7071100,39.17,-86.53,8,99,219.60,0.05,327,23.01,311.97,NW
339,1142016-2744,1,41116,7073700,39.17,-86.53,9,95,219.80,0.16,298,19.31,314.30,NW
340,1142016-2810,1,41116,7080300,39.17,-86.53,9,95,219.60,0.14,274,16.95,332.25,NNW
341,1142016-2836,1,41116,7083000,39.17,-86.53,9,95,220.10,0.07,277,17.41,349.11,N
342,1142016-292,1,41116,7085600,39.17,-86.53,9,103,220.10,0.10,347,14.49,349.53,N
343,1142016-2929,1,41116,7092200,39.17,-86.53,9,95,220.80,0.13,262,17.00,334.81,NNW
344,1142016-2955,1,41116,7094800,39.17,-86.53,9,95,221.70,0.11,32,17.97,333.94,NNW
345,1142016-21021,1,41116,7101400,39.17,-86.53,9,95,221.90,0.08,283,16.44,341.33,NNW
346,1142016-21047,1,41116,7104000,39.17,-86.53,10,85,222.00,0.09,10,19.59,327.50,NNW
347,1142016-21113,1,41116,7110600,39.17,-86.53,10,82,222.70,0.22,93,22.45,315.29,NW
348,1142016-21139,1,41116,7113200,39.17,-86.53,10,82,223.10,0.03,299,26.42,307.15,NW
349,1142016-2125,1,41116,7115800,39.17,-86.53,10,82,225.50,0.02,91,27.74,316.54,NW
350,1142016-21231,1,41116,7122400,39.16,-86.53,9,88,225.60,0.04,107,33.32,317.82,NW
351,1142016-21257,1,41116,7125000,39.16,-86.53,9,88,225.70,0.01,111,32.59,318.23,NW
352,1142016-21323,1,41116,7131600,39.16,-86.53,10,82,225.60,0.05,322,31.07,315.66,NW
353,1142016-21350,1,41116,7134200,39.17,-86.53,10,82,225.20,0.07,269,28.60,316.37,NW
354,1142016-21416,1,41116,7140800,39.17,-86.53,9,88,225.00,0.08,262,27.71,318.33,NW
355,1142016-21442,1,41116,7143400,39.16,-86.53,9,88,224.30,0.03,84,29.29,319.35,NW
356,1142016-2158,1,41116,7150100,39.17,-86.53,9,88,224.30,0.05,197,28.28,319.36,NW
357,1142016-21534,1,41116,7152700,39.17,-86.53,9,88,224.20,0.06,86,28.86,318.61,NW
358,1142016-2160,1,41116,7155300,39.17,-86.53,9,89,223.40,0.07,318,23.55,320.01,NW
359,1142016-21626,1,41116,7161900,39.17,-86.53,8,101,223.40,0.26,59,24.65,313.90,NW
360,1142016-21652,1,41116,7164500,39.17,-86.53,9,88,223.10,0.09,71,23.04,304.09,NW
361,1142016-21718,1,41116,7171100,39.17,-86.53,9,88,223.20,0.11,108,23.36,305.25,NW
362,1142016-21744,1,41116,7173700,39.17,-86.53,9,88,223.20,0.19,161,27.24,309.38,NW
363,1142016-21810,1,41116,7180300,39.17,-86.53,9,87,223.30,0.10,225,23.86,316.42,NW
364,1142016-21837,1,41116,7182900,39.17,-86.53,9,87,223.80,0.26,301,20.24,319.46,NW
365,1142016-2193,1,41116,7185500,39.17,-86.53,9,87,223.80,0.12,116,17.08,319.11,NW
366,1142016-21929,1,41116,7192200,39.17,-86.53,9,97,223.80,0.04,20,17.52,320.33,NW
367,1142016-21955,1,41116,7194800,39.17,-86.53,9,87,223.80,0.04,325,18.09,319.11,NW
368,1142016-22021,1,41116,7201400,39.17,-86.53,9,87,223.70,0.14,214,18.39,317.17,NW
369,1142016-22047,1,41116,7204000,39.17,-86.53,9,88,223.60,0.07,197,19.31,314.30,NW
370,1142016-22113,1,41116,7210600,39.17,-86.53,9,87,223.60,0.16,72,18.66,312.22,NW
371,1142016-22139,1,41116,7213200,39.17,-86.53,9,97,223.70,0.05,254,19.02,323.98,NW
372,1142016-2225,1,41116,7215800,39.17,-86.53,10,83,223.60,0.06,230,20.24,328.65,NNW
373,1142016-22231,1,41116,7222400,39.17,-86.53,10,83,223.60,0.02,335,19.17,335.68,NNW
374,1142016-22258,1,41116,7225000,39.17,-86.53,10,83,223.50,0.07,69,18.44,332.36,NNW
375,1142016-22324,1,41116,7231600,39.17,-86.53,9,84,223.50,0.15,159,20.24,328.65,NNW
376,1142016-22350,1,41116,7234200,39.17,-86.53,9,84,223.60,0.11,139,23.73,326.33,NNW
377,1142016-22416,1,41116,7240800,39.16,-86.53,9,84,223.70,0.05,197,26.88,325.75,NW
378,1142016-22442,1,41116,7243400,39.17,-86.53,10,83,223.60,0.13,298,24.89,326.28,NNW
379,1142016-2258,1,41116,7250000,39.16,-86.53,10,83,223.60,0.11,155,27.14,331.00,NNW
380,1142016-22534,1,41116,7252600,39.16,-86.53,10,83,223.50,0.07,126,26.70,333.67,NNW
381,1142016-2260,1,41116,7255300,39.16,-86.53,10,83,223.50,0.15,293,26.19,333.12,NNW
382,1142016-22626,1,41116,7261900,39.17,-86.53,10,83,224.10,0.10,251,19.69,336.37,NNW
383,1142016-22652,1,41116,7264500,39.17,-86.53,10,83,224.10,0.12,289,18.49,339.16,NNW
384,1142016-22719,1,41116,7271100,39.17,-86.53,10,83,223.60,0.15,71,18.31,334.46,NNW
385,1142016-22745,1,41116,7273700,39.17,-86.53,10,87,223.50,0.13,359,13.86,334.71,NNW
386,1142016-22811,1,41116,7280300,39.17,-86.53,10,83,224.10,0.04,275,12.88,351.18,N
387,1142016-22837,1,41116,7282900,39.17,-86.53,9,94,224.70,0.07,82,14.73,336.29,NNW
388,1142016-2293,1,41116,7285500,39.17,-86.53,9,94,224.70,0.11,96,15.30,331.78,NNW
389,1142016-22929,1,41116,7292100,39.17,-86.53,9,94,224.80,0.14,314,13.50,327.58,NNW
390,1142016-22955,1,41116,7294700,39.17,-86.53,9,100,224.80,0.12,21,11.03,327.53,NNW
391,1142016-23021,1,41116,7301300,39.17,-86.53,8,96,224.80,0.16,34,11.83,313.68,NW
392,1142016-23047,1,41116,7303900,39.17,-86.53,7,101,224.80,0.07,202,11.79,303.20,WNW
393,1142016-23113,1,41116,7310500,39.17,-86.53,9,94,224.90,0.10,234,12.92,318.55,NW
394,1142016-23139,1,41116,7313200,39.17,-86.53,9,94,225.00,0.06,228,12.09,323.23,NW
395,1142016-2326,1,41116,7315800,39.17,-86.53,10,84,225.00,0.11,219,13.25,323.41,NW
396,1142016-23232,1,41116,7322400,39.17,-86.53,10,84,225.10,0.16,231,14.49,333.00,NNW
397,1142016-23258,1,41116,7325000,39.17,-86.53,10,84,225.10,0.26,152,18.49,339.16,NNW
398,1142016-23324,1,41116,7331600,39.17,-86.53,9,89,225.10,0.08,312,23.10,338.27,NNW
399,1142016-23350,1,41116,7334200,39.17,-86.53,8,98,226.40,0.08,103,22.33,323.90,NW
400,1142016-23416,1,41116,7340800,39.17,-86.53,10,84,226.50,0.21,285,20.24,319.46,NW
401,1142016-23442,1,41116,7343400,39.17,-86.53,9,94,225.90,0.11,321,14.25,323.11,NW
402,1142016-2358,1,41116,7350000,39.17,-86.53,8,112,225.90,0.05,137,15.56,323.69,NW
403,1142016-23534,1,41116,7352600,39.17,-86.53,8,112,226.00,0.05,165,15.30,328.93,NNW
404,1142016-2360,1,41116,7355200,39.17,-86.53,9,100,226.10,0.07,276,14.80,330.73,NNW
405,1142016-23627,1,41116,7361800,39.17,-86.53,10,84,226.40,0.08,70,15.18,325.69,NW
406,1142016-23653,1,41116,7364400,39.17,-86.53,9,92,226.50,0.08,353,15.30,331.78,NNW
407,1142016-23719,1,41116,7371000,39.17,-86.53,9,89,226.70,0.10,210,14.65,327.40,NNW
408,1142016-23745,1,41116,7373700,39.17,-86.53,9,89,226.70,0.11,152,15.86,324.50,NW
409,1142016-23811,1,41116,7380300,39.17,-86.53,8,106,226.70,0.10,339,15.65,317.74,NW
410,1142016-23837,1,41116,7382900,39.17,-86.53,9,93,226.90,0.06,131,19.27,311.32,NW
411,1142016-2393,1,41116,7385500,39.17,-86.53,9,93,226.90,0.10,127,19.89,310.48,NW
412,1142016-23929,1,41116,7392100,39.17,-86.53,9,93,227.00,0.03,31,19.91,313.37,NW
413,1142016-23955,1,41116,7394700,39.17,-86.53,9,94,227.00,0.04,301,13.79,318.07,NW
414,1142016-24021,1,41116,7401300,39.17,-86.53,9,93,227.00,0.07,51,13.83,314.46,NW
415,1142016-24047,1,41116,7403900,39.17,-86.53,9,93,227.00,0.22,76,16.01,304.71,NW
416,1142016-24113,1,41116,7410500,39.17,-86.53,9,93,227.10,0.19,108,17.78,297.35,WNW
417,1142016-24140,1,41116,7413100,39.17,-86.53,9,94,227.60,0.17,28,19.55,294.69,WNW
418,1142016-2426,1,41116,7415700,39.17,-86.53,9,94,227.60,0.03,155,22.02,287.05,WNW
419,1142016-24232,1,41116,7422300,39.17,-86.53,9,93,227.70,0.14,220,21.36,292.48,WNW
420,1142016-24258,1,41116,7424900,39.17,-86.53,9,93,227.70,0.06,325,21.75,298.70,WNW
421,1142016-24324,1,41116,7431600,39.17,-86.53,8,98,228.10,0.15,67,21.21,306.23,NW
422,1142016-24350,1,41116,7434200,39.17,-86.53,8,98,228.30,0.06,165,22.07,303.42,WNW
423,1142016-24416,1,41116,7440800,39.17,-86.53,8,98,228.50,0.17,170,22.83,306.20,NW
424,1142016-24442,1,41116,7443400,39.17,-86.53,8,98,228.60,0.01,267,22.26,309.78,NW
425,1142016-2458,1,41116,7450000,39.17,-86.53,9,94,229.40,0.04,263,20.40,312.10,NW
426,1142016-24534,1,41116,7452600,39.17,-86.53,9,94,230.50,0.03,178,20.76,310.50,NW
427,1142016-2461,1,41116,7455200,39.17,-86.53,8,98,230.70,0.14,68,21.76,310.89,NW
428,1142016-24627,1,41116,7461800,39.17,-86.53,8,98,230.80,0.04,79,23.50,310.89,NW
429,1142016-24653,1,41116,7464400,39.17,-86.53,8,100,230.60,0.14,186,24.27,317.34,NW
430,1142016-24719,1,41116,7471000,39.17,-86.53,8,100,230.60,0.23,272,23.13,321.26,NW
431,1142016-24745,1,41116,7473600,39.17,-86.53,9,94,231.80,0.19,277,11.70,333.26,NNW
432,1142016-24811,1,41116,7480200,39.17,-86.53,9,94,231.90,0.13,239,15.00,333.99,NNW
433,1142016-24837,1,41116,7482800,39.17,-86.53,8,98,231.90,0.10,308,13.71,340.37,NNW
434,1142016-2493,1,41116,7485400,39.17,-86.53,7,104,232.00,0.10,129,13.77,337.53,NNW
435,1142016-24929,1,41116,7492100,39.17,-86.53,8,98,231.50,0.13,165,18.95,318.73,NW
436,1142016-24955,1,41116,7494700,39.17,-86.53,8,98,231.40,0.15,107,23.27,317.27,NW
437,1142016-25022,1,41116,7501300,39.17,-86.53,6,113,231.40,0.23,33,22.83,306.20,NW
438,1142016-25048,1,41116,7503900,39.17,-86.53,8,98,231.40,0.15,98,23.90,304.34,NW
439,1142016-25114,1,41116,7510500,39.17,-86.53,8,98,231.40,0.11,157,25.00,302.64,WNW
440,1142016-25140,1,41116,7513100,39.17,-86.53,8,98,231.50,0.16,313,23.04,304.09,NW
441,1142016-2526,1,41116,7515700,39.17,-86.53,8,98,231.50,0.10,60,21.08,299.11,WNW
442,1142016-25232,1,41116,7522300,39.17,-86.53,8,98,231.60,0.11,260,20.05,297.65,WNW
443,1142016-25258,1,41116,7524900,39.17,-86.53,7,110,231.60,0.06,78,20.04,301.41,WNW
444,1142016-25324,1,41116,7531500,39.17,-86.53,8,98,231.50,0.03,91,21.21,306.23,NW
445,1142016-25350,1,41116,7534100,39.17,-86.53,8,98,231.60,0.06,186,19.93,307.59,NW
446,1142016-25416,1,41116,7540700,39.17,-86.53,7,111,231.80,0.02,170,20.55,303.67,WNW
447,1142016-25442,1,41116,7543300,39.17,-86.53,8,98,232.00,0.11,356,18.93,303.49,WNW
448,1142016-2559,1,41116,7550000,39.17,-86.53,6,133,231.60,0.17,130,23.36,305.25,NW
449,1142016-25535,1,41116,7552600,39.17,-86.53,7,104,231.50,0.22,149,25.66,307.36,NW
450,1142016-2561,1,41116,7555200,39.17,-86.53,6,132,230.50,0.13,200,29.88,316.96,NW
451,1142016-25627,1,41116,7561800,39.17,-86.53,7,111,230.50,0.28,333,27.43,317.81,NW
452,1142016-25653,1,41116,7564400,39.17,-86.53,8,99,230.50,0.20,124,23.83,318.51,NW
453,1142016-25719,1,41116,7571000,39.17,-86.53,8,100,230.60,0.10,320,25.74,312.17,NW
454,1142016-25745,1,41116,7573600,39.17,-86.53,8,99,230.80,0.07,250,25.19,315.14,NW
455,1142016-25811,1,41116,7580200,39.17,-86.53,7,111,230.80,0.15,328,23.72,316.10,NW
456,1142016-25837,1,41116,7582800,39.17,-86.53,7,111,230.80,0.23,163,26.13,319.11,NW
457,1142016-2593,1,41116,7585400,39.17,-86.53,8,99,230.80,0.03,231,27.88,316.81,NW
458,1142016-25930,1,41116,7592000,39.17,-86.53,8,99,230.80,0.06,277,26.13,319.11,NW
459,1142016-25956,1,41116,7594600,39.17,-86.53,8,99,230.90,0.07,27,25.12,319.11,NW
460,1142016-3022,1,41116,8001300,39.17,-86.53,8,99,231.30,0.10,278,21.99,316.51,NW
461,1142016-3048,1,41116,8003900,39.17,-86.53,8,99,231.20,0.10,76,18.39,317.17,NW
462,1142016-3114,1,41116,8010500,39.17,-86.53,8,99,231.00,0.02,191,19.31,314.30,NW
463,1142016-3140,1,41116,8013100,39.17,-86.53,8,99,230.30,0.04,231,23.27,317.27,NW
464,1142016-326,1,41116,8015700,39.17,-86.53,8,99,230.30,0.09,37,24.86,316.53,NW
465,1142016-3232,1,41116,8022300,39.17,-86.53,8,99,230.40,0.07,251,25.56,317.99,NW
466,1142016-3258,1,41116,8024900,39.17,-86.53,8,100,230.40,0.04,355,22.83,318.48,NW
467,1142016-3325,1,41116,8031500,39.17,-86.53,8,99,231.00,0.11,166,21.26,317.10,NW
468,1142016-3351,1,41116,8034100,39.17,-86.53,8,100,230.70,0.02,319,20.26,317.00,NW
469,1142016-3417,1,41116,8040700,39.17,-86.53,8,99,230.70,0.05,306,18.98,316.10,NW
470,1142016-3443,1,41116,8043300,39.17,-86.53,8,99,230.60,0.08,154,22.05,314.25,NW
471,1142016-359,1,41116,8045900,39.17,-86.53,8,99,230.60,0.19,114,23.65,313.68,NW
472,1142016-3535,1,41116,8052600,39.17,-86.53,8,99,230.70,0.03,179,25.13,312.86,NW
473,1142016-361,1,41116,8055200,39.17,-86.53,8,99,230.70,0.13,308,23.50,310.89,NW
474,1142016-3627,1,41116,8061800,39.17,-86.53,8,100,230.70,0.03,304,23.50,310.89,NW
475,1142016-3653,1,41116,8064400,39.17,-86.53,8,100,230.90,0.12,150,21.68,318.12,NW
476,1142016-3719,1,41116,8071000,39.17,-86.53,8,100,231.00,0.08,275,21.97,318.78,NW
477,1142016-3746,1,41116,8073600,39.17,-86.53,8,100,231.00,0.15,111,22.83,318.48,NW
478,1142016-3812,1,41116,8080200,39.17,-86.53,8,100,231.00,0.06,41,24.65,313.90,NW
479,1142016-3838,1,41116,8082800,39.17,-86.53,8,100,230.90,0.04,294,24.65,313.90,NW
480,1142016-394,1,41116,8085400,39.17,-86.53,8,100,230.90,0.09,138,24.18,314.98,NW
481,1142016-3930,1,41116,8092000,39.17,-86.53,8,100,230.80,0.10,242,24.18,314.98,NW
482,1142016-3956,1,41116,8094600,39.17,-86.53,8,100,230.90,0.10,245,22.54,320.05,NW
483,1142016-31022,1,41116,8101200,39.17,-86.53,8,100,231.40,0.04,210,22.11,325.56,NW
484,1142016-31048,1,41116,8103900,39.17,-86.53,8,100,231.40,0.07,32,22.33,323.90,NW
485,1142016-31114,1,41116,8110500,39.17,-86.53,8,100,231.50,0.12,86,24.56,317.95,NW
486,1142016-31140,1,41116,8113100,39.17,-86.53,8,100,231.50,0.07,57,27.74,316.54,NW
487,1142016-3127,1,41116,8115700,39.17,-86.53,8,100,231.60,0.06,20,24.65,313.90,NW
488,1142016-31233,1,41116,8122300,39.17,-86.53,7,101,231.60,0.01,7,25.62,311.86,NW
489,1142016-31259,1,41116,8124900,39.17,-86.53,8,100,231.70,0.06,294,25.62,311.86,NW
490,1142016-31325,1,41116,8131500,39.17,-86.53,8,100,231.80,0.08,53,25.74,312.17,NW
491,1142016-31351,1,41116,8134100,39.17,-86.53,8,101,231.90,0.10,51,26.11,310.89,NW
492,1142016-31417,1,41116,8140700,39.17,-86.53,8,101,231.90,0.04,60,26.73,310.28,NW
493,1142016-31443,1,41116,8143300,39.17,-86.53,8,101,232.00,0.07,258,27.12,309.07,NW
494,1142016-3159,1,41116,8145900,39.17,-86.53,8,101,232.10,0.07,84,27.12,309.07,NW
495,1142016-31535,1,41116,8152600,39.17,-86.53,8,101,232.20,0.10,344,26.25,309.01,NW
496,1142016-3162,1,41116,8155200,39.17,-86.53,8,101,232.20,0.05,215,25.38,308.95,NW
497,1142016-31628,1,41116,8161800,39.17,-86.53,8,101,232.30,0.08,337,24.16,307.83,NW
498,1142016-31654,1,41116,8164400,39.17,-86.53,8,101,232.40,0.13,220,24.51,308.88,NW
499,1142016-31720,1,41116,8171000,39.17,-86.53,8,101,232.50,0.06,226,23.88,311.93,NW
500,1142016-31746,1,41116,8173600,39.17,-86.53,8,101,232.50,0.13,177,23.72,316.10,NW
501,1142016-31812,1,41116,8180200,39.17,-86.53,8,101,232.50,0.10,207,23.40,319.71,NW
502,1142016-31838,1,41116,8182800,39.17,-86.53,8,101,232.50,0.09,271,24.28,321.45,NW
503,1142016-3194,1,41116,8185400,39.17,-86.53,8,101,232.60,0.06,42,22.13,321.36,NW
504,1142016-31930,1,41116,8192000,39.17,-86.53,8,101,232.60,0.14,45,21.26,317.10,NW
505,1142016-31957,1,41116,8194600,39.17,-86.53,7,131,232.60,0.05,52,18.91,313.07,NW
506,1142016-32023,1,41116,8201300,39.17,-86.53,8,102,232.60,0.14,87,21.21,306.23,NW
507,1142016-32049,1,41116,8203900,39.17,-86.53,8,102,232.70,0.12,287,19.47,305.82,NW
508,1142016-32115,1,41116,8210500,39.16,-86.53,8,102,231.60,0.31,132,33.18,320.61,NW
509,1142016-32141,1,41116,8213100,39.16,-86.53,8,103,231.40,0.04,38,31.73,318.43,NW
510,1142016-3227,1,41116,8215700,39.17,-86.53,8,102,231.10,0.12,42,28.93,315.16,NW
511,1142016-32233,1,41116,8222300,39.17,-86.53,8,102,231.20,0.20,30,26.74,312.43,NW
512,1142016-32259,1,41116,8224900,39.17,-86.53,8,102,231.60,0.07,236,26.11,310.89,NW
513,1142016-32325,1,41116,8231500,39.17,-86.53,8,102,231.60,0.04,119,25.62,311.86,NW
514,1142016-32351,1,41116,8234100,39.17,-86.53,8,102,231.50,0.10,226,25.79,314.40,NW
515,1142016-32418,1,41116,8240700,39.17,-86.53,8,102,231.50,0.03,82,26.85,318.58,NW
516,1142016-32444,1,41116,8243300,39.17,-86.53,7,126,231.50,0.06,245,26.13,319.11,NW
517,1142016-32510,1,41116,8245900,39.17,-86.53,8,103,231.50,0.14,183,26.44,321.53,NW
518,1142016-32536,1,41116,8252500,39.17,-86.53,8,103,231.40,0.03,132,26.85,320.43,NW
519,1142016-3262,1,41116,8255200,39.17,-86.53,8,103,231.50,0.08,313,26.14,321.01,NW
520,1142016-32628,1,41116,8261800,39.17,-86.53,8,103,231.50,0.02,285,27.04,322.53,NW
521,1142016-32654,1,41116,8264400,39.17,-86.53,8,103,231.50,0.04,203,26.13,319.11,NW
522,1142016-32720,1,41116,8271000,39.17,-86.53,8,103,231.50,0.05,299,25.34,323.33,NW
523,1142016-32746,1,41116,8273600,39.17,-86.53,8,104,231.40,0.04,342,26.04,322.67,NW
524,1142016-32812,1,41116,8280200,39.16,-86.53,8,103,231.40,0.23,208,26.88,325.75,NW
525,1142016-32839,1,41116,8282800,39.16,-86.53,8,103,231.20,0.12,77,28.96,328.50,NNW
526,1142016-3295,1,41116,8285400,39.16,-86.53,8,103,230.80,0.16,170,28.42,335.37,NNW
527,1142016-32931,1,41116,8292000,39.16,-86.53,8,104,230.80,0.05,285,29.73,335.13,NNW
528,1142016-32957,1,41116,8294600,39.16,-86.53,8,104,230.80,0.06,337,28.65,332.66,NNW
529,1142016-33023,1,41116,8301200,39.16,-86.53,8,104,230.80,0.06,141,29.67,333.67,NNW
530,1142016-33049,1,41116,8303800,39.16,-86.53,8,104,230.80,0.06,280,29.38,334.82,NNW
531,1142016-33115,1,41116,8310500,39.16,-86.53,8,104,230.80,0.05,324,26.24,334.77,NNW
532,1142016-33141,1,41116,8313100,39.16,-86.53,8,104,230.90,0.11,189,26.24,334.77,NNW
533,1142016-3327,1,41116,8315700,39.16,-86.53,8,104,230.80,0.06,35,29.84,339.34,NNW
534,1142016-33233,1,41116,8322300,39.17,-86.53,6,161,231.20,0.06,41,22.18,323.61,NW
535,1142016-3330,1,41116,8324900,39.17,-86.53,7,122,231.20,0.14,24,22.05,314.25,NW
